"신규진입 키워드","키워드","카테고리","브랜드 키워드","쇼핑성 키워드","경쟁률","최근 1개월 검색량","예상 1개월 검색량","예상1개월 검색량 상승률","최근 3개월 검색량","예상 3개월 검색량","예상3개월 검색량 상승률","작년 검색량","작년 최대검색 월","작년최대 검색월 검색량","계절성","계절성 월","네이버 상품수","네이버 해외 상품수","네이버 평균가","네이버 경쟁강도","네이버 일반배송비율","네이버 해외배송비율","네이버 묶음상품비율","쿠팡 평균가","쿠팡 총리뷰수","쿠팡 최대리뷰수","쿠팡 평균리뷰수","쿠팡 로켓배송비율","쿠팡 판매자로켓 배송비율","쿠팡 일반배송비율","쿠팡 해외배송비율","쿠팡 해외배송 총리뷰수","쿠팡 해외배송 최대리뷰수","쿠팡 해외배송 평균리뷰수"
"X","op5xma670","패션의류>여성의류>코트","","","0.01","1740","0","","1740","0","","0","","0","없음","없음","11","0","531737","중간","1","0","0.0909","258799","605","248","17","0.3429","0.0571","0.2571","0.3429","12","8","1"
"X","케네스레이디코트","패션의류>여성의류>코트","O","O","2.22","790","1940","1.4557","1757","12471","6.0979","33919","11","7916","있음","1,11,12","1751","3","181726","높음","1","0","0.525","184509","5","5","0","0.037","0","0.9259","0.037","0","0","0"
"X","양모코트","패션의류>여성의류>코트","X","O","36.68","1090","3135","1.8761","2468","24339","8.8618","15655","12","4928","있음","1,11,12","39978","27148","169957","높음","0.975","0.025","0.65","74658","501","179","17","0","0.0714","0.3571","0.5714","221","112","14"
"X","야미코리아","패션의류>여성의류>코트","X","O","0.07","1150","1845","0.6043","2718","24921","8.1689","7429","12","2468","있음","10,11,12","77","0","183600","낮음","1","0","0","30765","13872","11688","396","0.3429","0.0286","0.6286","0","0","0","0"
"X","시슬리트렌치코트","패션의류>여성의류>코트","O","O","2.31","570","428","-0.2491","750","482","-0.3573","6283","3","2650","있음","3","1318","11","226919","중간","1","0","0.625","192101","20","10","0","0","0.0714","0.7857","0.1429","1","1","0"
"X","자라코트","패션의류>여성의류>코트","O","O","17.69","1650","5639","2.4176","2417","29512","11.2102","58584","12","17174","있음","1,11,12","29193","22901","78367","중간","0.15","0.85","0.6","83747","31","5","0","0","0","0.0588","0.9412","26","3","1"
"X","반코트","패션의류>여성의류>코트","X","O","40.13","1570","4630","1.949","2782","19029","5.84","70327","11","15810","있음","1,2,11,12","63006","33720","153398","높음","0.975","0.025","0.775","60876","411","112","15","0.1154","0.2308","0.3077","0.3462","36","21","4"
"X","버버리트렌치코트여성","패션의류>여성의류>코트","","X","29.66","960","1153","0.201","1943","2332","0.2002","259","3","170","있음","3","28477","13784","933266","높음","0.075","0.925","0","2298138","0","0","0","1","0","-0.0278","0.0278","0","0","0"
"X","롱무스탕","패션의류>여성의류>코트","X","O","42.93","660","1640","1.4848","1388","14974","9.7882","24844","12","9421","있음","1,11,12","28336","15001","608315","높음","0.95","0.05","0.625","182940","229","74","8","0.037","0.1481","0.3704","0.4444","158","74","13"
"X","버버리캐시미어코트","패션의류>여성의류>코트","O","O","3.99","610","890","0.459","877","2414","1.7526","3611","1","1142","있음","1,2","2434","1330","1767428","높음","0.2","0.8","0","2784916","2","2","0","0","0","1","0","0","0","0"
"X","핸드메이드하프코트","패션의류>여성의류>코트","X","X","76.01","440","2015","3.5795","526","6338","11.0494","22492","11","6606","있음","1,2,11,12","33445","8566","173712","높음","1","0","0.65","128060","120","65","4","0","0","0.6667","0.3333","80","65","9"
"X","더아이잗코트","패션의류>여성의류>코트","O","O","19.87","390","1145","1.9359","578","5711","8.8806","15209","12","3751","있음","1,2,11,12","7751","2","143190","높음","1","0","0.9","75186","32","6","1","0.4074","0","0.1852","0.4074","0","0","0"
"X","헤링본코트","패션의류>여성의류>코트","X","O","32.88","1090","3204","1.9394","2052","15812","6.7057","48947","12","13472","있음","1,11,12","35842","13895","227652","높음","0.975","0.025","0.95","118883","605","353","22","0.1111","0.0741","0.3704","0.4444","114","45","10"
"X","코치트렌치코트","패션의류>여성의류>코트","O","O","0.6","1100","1088","-0.0109","1621","1202","-0.2585","5112","3","1157","있음","2,3,9,10","664","446","492932","중간","0.225","0.775","0.4","846437","113","33","4","0.4444","0.1481","0.2593","0.1481","12","9","3"
"X","여성맥코트","패션의류>여성의류>코트","X","X","28.52","500","1016","1.032","652","2778","3.2607","16019","3","3865","있음","1,2,3,10,11","14260","2558","173280","높음","1","0","0.925","124210","3303","3001","100","0.1818","0.0909","0.6364","0.0909","93","93","31"
"X","막스마라케이프","패션의류>여성의류>코트","O","O","8.7","1860","2553","0.3726","3446","7032","1.0406","23232","11","5453","있음","9,10,11,12","16190","7999","1215952","높음","0.525","0.475","0.7","1335694","0","0","0","1","0","-0.1111","0.1111","0","0","0"
"X","루이비통코트","패션의류>여성의류>코트","O","O","1.17","1810","2831","0.5641","3155","11562","2.6647","24684","12","5186","있음","1,2,11,12","2110","1186","7831257","높음","0.225","0.775","0","5646666","0","0","0","1","0","0","0","0","0","0"
"X","미쏘코트","패션의류>여성의류>코트","O","O","0.41","1440","6094","3.2319","1723","25255","13.6576","33860","12","9301","있음","1,11,12","594","4","54895","높음","1","0","0.825","65067","115","17","4","0.7037","0","0.2222","0.0741","0","0","0"
"X","온앤온","패션의류>여성의류>코트","O","O","1.58","51890","63776","0.2291","132071","189255","0.433","771610","11","88332","없음","없음","81841","308","158737","높음","1","0","0.975","74417","1988","1627","73","0.4815","0.1852","0.2963","0.037","0","0","0"
"X","타임코트","패션의류>여성의류>코트","O","O","4.26","3260","6554","1.0104","5996","32204","4.3709","76465","12","19528","있음","1,11,12","13902","6637","867461","중간","1","0","0.45","36859","309","112","11","0.037","0.2222","0.2593","0.4815","43","20","3"
"X","빈폴트렌치코트","패션의류>여성의류>코트","O","O","2.85","1140","1099","-0.036","1806","1519","-0.1589","11634","3","3994","있음","2,3","3252","26","364389","높음","1","0","0.95","196704","84","30","3","0","0.0741","0.8519","0.0741","19","10","10"
"X","숲코트","패션의류>여성의류>코트","O","O","20.29","650","2905","3.4692","1084","14129","12.0341","37995","1","8801","있음","1,2,11,12","13186","1260","69685","높음","1","0","0.925","88803","28","6","0","0.1765","0.0294","0.7059","0.0882","0","0","0"
"X","기비코트","패션의류>여성의류>코트","O","O","2.06","520","1298","1.4962","885","5811","5.5661","14291","1","3840","있음","1,2,11","1070","13","284929","높음","1","0","0.5","231958","492","255","18","0.037","0","0.5926","0.3704","140","34","14"
"X","버버리코트여성","패션의류>여성의류>코트","O","X","45.25","1150","0","","2664","0","","130","2","50","있음","2,4,11","52037","25454","875299","높음","0.1","0.9","0","2243111","1","1","0","1","0","-0.0556","0.0556","0","0","0"
"X","루드밀라","패션의류>여성의류>코트","O","O","2.16","1330","2526","0.8992","3306","9603","1.9047","14152","11","3475","있음","1,10,11","2878","917","3862042","높음","0.725","0.275","0.7","1427965","2342","2341","70","0.2727","0.0303","0.5455","0.1515","0","0","0"
"X","지고트케이프코트","패션의류>여성의류>코트","O","O","0.98","590","1768","1.9966","946","9253","8.7812","4168","11","1329","있음","10,11,12","576","1","407522","중간","1","0","0.925","90036","82","81","2","0","0","0.2222","0.7778","82","81","3"
"O","swwbyp32020","패션의류>여성의류>코트","","","0.2","590","0","","656","0","","0","","0","없음","없음","120","0","141983","높음","1","0","0.05","366449","6","3","0","0","0","1","0","0","0","0"
"O","앳코너코트","패션의류>여성의류>코트","O","O","0.27","720","2713","2.7681","822","10394","11.6448","7903","11","2040","있음","1,2,11,12","191","0","182049","중간","1","0","0.7","411832","465","99","14","0.3125","0.0313","0.4063","0.25","170","65","21"
"X","밍크","패션의류>여성의류>코트","X","O","208.84","5540","8666","0.5643","14440","50499","2.4972","120025","12","26521","있음","1,11,12","1156958","292688","1119843","높음","0.975","0.025","0.725","212721","12152","3432","450","0","0.0741","0.7037","0.2222","62","46","10"
"X","자라","패션의류>여성의류>코트","O","X","0.94","1289800","1388928","0.0769","3119368","4846908","0.5538","12356069","12","1661091","없음","없음","1217391","780324","38713","높음","0.025","0.975","0.45","28297","2200","1549","81","0.037","0.0741","0.1481","0.7407","160","77","8"
"O","미쏘하프코트","패션의류>여성의류>코트","O","O","0.1","800","5657","6.0713","878","31732","35.1412","4025","11","1511","있음","11","76","1","60997","중간","1","0","0.25","71900","452","242","16","0.2143","0.0714","0.25","0.4643","149","39","11"
"X","여성숏트렌치코트","패션의류>여성의류>코트","X","X","339.41","230","52","-0.7739","230","52","-0.7739","3122","3","1735","있음","3,4","78064","35113","95810","중간","0.975","0.025","0.925","36021","224","99","8","0.037","0.037","0","0.9259","190","99","8"
"O","타임","패션의류>여성의류>코트","O","X","44.09","59320","67867","0.1441","161893","192112","0.1867","852079","3","87898","없음","없음","2615330","763411","961675","높음","1","0","0.65","7123","44886","7040","1603","0.7143","0","0.2143","0.0714","0","0","0"
"X","엠씨코트","패션의류>여성의류>코트","O","O","31.28","220","610","1.7727","457","4493","8.8315","8792","1","1921","있음","1,2,11,12","6882","57","186273","높음","1","0","0.75","195390","0","0","0","0","0","0.6296","0.3704","0","0","0"
"X","맥트렌치코트","패션의류>여성의류>코트","O","O","18.29","400","328","-0.18","514","366","-0.2879","8664","3","4201","있음","3","7315","1437","146885","중간","0.975","0.025","0.825","86288","82","15","3","0.1111","0.1481","0.5556","0.1852","19","9","4"
"X","아쿠아스큐텀트렌치코트","패션의류>여성의류>코트","O","O","0.7","860","1509","0.7547","1026","758","-0.2612","1282","3","528","있음","2,3","604","14","103250","중간","0.975","0.025","0.575","110760","20","5","0","0","0","0.9394","0.0606","5","5","3"
"X","올리비아로렌트렌치코트","패션의류>여성의류>코트","O","O","18.85","420","860","1.0476","460","1026","1.2304","4963","3","1492","있음","3,4,10","7918","0","73729","높음","1","0","0.8","74862","73","11","2","0.0294","0","0.0294","0.9412","62","10","2"
"X","막스마라엘리사","패션의류>여성의류>코트","O","O","1.03","750","958","0.2773","1673","2917","0.7436","11653","11","1818","없음","없음","771","54","1088813","높음","0.8","0.2","0.55","576694","0","0","0","1","0","-0.0278","0.0278","0","0","0"
"X","jj지고트코트","패션의류>여성의류>코트","O","O","10.73","520","1615","2.1058","985","4635","3.7056","21529","12","5282","있음","1,11,12","5581","1","116283","높음","1","0","0.85","175756","38","22","1","0","0.0333","0.6667","0.3","37","22","4"
"O","sabhc93","패션의류>여성의류>코트","X","O","0.59","320","0","","585","0","","1519","12","1123","있음","12","188","0","76499","높음","1","0","0.25","60116","14344","2878","398","0.0833","0","0.8889","0.0278","2","2","2"
"X","안지크트렌치코트","패션의류>여성의류>코트","O","O","10.88","170","83","-0.5118","178","87","-0.5112","741","3","344","있음","3,4","1850","0","105154","높음","1","0","0.95","133317","59","43","1","0.0303","0","0.9091","0.0606","43","43","22"
"X","막스마라마담코트","패션의류>여성의류>코트","O","O","2.82","1700","3337","0.9629","3859","16886","3.3757","26666","12","6823","있음","1,11,12","4795","1987","2828069","높음","0.65","0.35","0.575","1641333","0","0","0","1","0","-0.25","0.25","0","0","0"
"X","비꼴리끄코트","패션의류>여성의류>코트","O","O","11.92","180","656","2.6444","298","5194","16.4295","3088","12","857","있음","1,2,12","2145","0","427701","높음","1","0","0.95","314074","0","0","0","0","0","0.1852","0.8148","0","0","0"
"X","버버리엠버포드","패션의류>여성의류>코트","O","O","1.11","700","437","-0.3757","1308","562","-0.5703","25074","3","6518","있음","2,3","780","113","726589","높음","0.375","0.625","0","442883","28962","3713","804","0.3056","0","0.6667","0.0278","40","40","40"
"X","헬렌카민스키코트","패션의류>여성의류>코트","O","O","0.63","1140","976","-0.1439","1734","4249","1.4504","12270","12","2468","있음","1,2,9,10,11,12","714","20","995149","높음","1","0","0.775","132607","7829","6332","252","0.1613","0.2581","0.5806","0","0","0","0"
"X","발마칸코트여성","패션의류>여성의류>코트","X","O","12.13","640","0","","958","0","","961","12","822","있음","12","7765","1097","306566","중간","1","0","0.675","187230","360","119","10","0.0857","0.0857","0.5429","0.2857","99","93","10"
"X","여성울코트","패션의류>여성의류>코트","X","X","1654.04","340","1126","2.3118","519","6179","10.9056","16571","12","4196","있음","1,2,11,12","562373","214260","459666","높음","0.85","0.15","0.7","86043","519","148","19","0.037","0.1111","0.3704","0.4815","105","65","8"
"X","모조에스핀트렌치코트","패션의류>여성의류>코트","O","O","0.85","460","388","-0.1565","659","495","-0.2489","3650","3","1149","있음","2,3,10","389","14","636260","높음","1","0","0.8","395893","181","57","6","0.1111","0.1852","0.4074","0.2963","15","12","2"
"X","듀엘트렌치코트","패션의류>여성의류>코트","O","O","1.4","470","361","-0.2319","611","390","-0.3617","7029","3","2720","있음","2,3","659","10","227020","높음","0.975","0.025","0.95","207821","35","10","1","0","0.0741","0.6296","0.2963","25","10","3"
"X","토템코트","패션의류>여성의류>코트","O","O","5.01","1290","1668","0.293","3124","7687","1.4606","26893","1","4679","있음","1,2,3,10,11,12","6465","4143","1143173","높음","0.25","0.75","0.9","2031257","0","0","0","1","0","-0.1429","0.1429","0","0","0"
"X","데무코트","패션의류>여성의류>코트","O","O","1.68","360","726","1.0167","653","3972","5.0827","5805","12","1208","있음","1,2,10,11,12","605","0","1004245","중간","1","0","0.225","409533","573","412","21","0.037","0.1111","0.5926","0.2593","434","412","62"
"X","미니멈코트","패션의류>여성의류>코트","O","O","41.71","470","1338","1.8468","738","5995","7.1233","15246","11","3551","있음","1,11,12","19604","457","343991","높음","1","0","0.775","285266","7","3","0","0.0909","0","0.3636","0.5455","0","0","0"
"X","던스트코트","패션의류>여성의류>코트","O","O","0.7","2920","5869","1.0099","5923","29754","4.0235","110876","11","31396","있음","11,12","2048","1037","342601","높음","0.75","0.25","0.975","172997","5","3","0","0.0833","0","0.1944","0.7222","0","0","0"
"X","soup트렌치코트","패션의류>여성의류>코트","O","O","13.46","320","306","-0.0437","392","326","-0.1684","3142","3","1385","있음","3","4307","46","71414","높음","1","0","0.75","125751","60","18","1","0.0968","0","0.7419","0.1613","1","1","0"
"X","쉬즈미스트렌치","패션의류>여성의류>코트","O","O","14.51","290","187","-0.3552","381","227","-0.4042","5739","3","2439","있음","3","4209","3","84764","높음","1","0","0.85","81571","10","4","0","0","0","1","0","0","0","0"
"X","오버핏트렌치코트","패션의류>여성의류>코트","X","O","112.83","630","586","-0.0698","775","661","-0.1471","6264","3","2249","있음","3,10","71081","28072","248676","높음","0.875","0.125","0.35","67451","712","131","26","0.037","0.3704","0.037","0.5556","168","131","11"
"X","eghhok9900","패션의류>여성의류>코트","X","O","0.14","560","0","","900","0","","353","12","209","있음","11,12","76","3","245990","높음","0.925","0.075","0.1","272126","7510","3499","208","0.4167","0.0556","0.4444","0.0833","10","10","3"
"X","체크코트","패션의류>여성의류>코트","X","O","269.04","900","2492","1.7689","1403","9448","5.7341","30504","1","7136","있음","1,2,11,12","242133","89818","398379","높음","0.775","0.225","0.625","39961","1834","768","67","0.037","0.4074","0.1481","0.4074","38","18","3"
"X","ow5xr2000","패션의류>여성의류>코트","X","O","0.05","1200","0","","1629","0","","0","","0","없음","없음","62","0","230831","낮음","1","0","0.075","38685","53342","8160","1481","0.3889","0","0.6111","0","0","0","0"
"X","버버리카코트","패션의류>여성의류>코트","O","O","2.87","1300","962","-0.26","2445","1746","-0.2859","16240","3","4519","있음","2,3","3725","1737","1381915","높음","0.075","0.925","0.05","2063444","0","0","0","1","0","0","0","0","0","0"
"X","퍼코트","패션의류>여성의류>코트","X","X","305.95","890","2248","1.5258","1689","18536","9.9745","34593","12","13817","있음","11,12","272296","144676","400417","높음","0.925","0.075","0.85","373865","403","102","12","0","0.2188","0.3125","0.4688","256","102","17"
"X","샤틴트렌치코트","패션의류>여성의류>코트","O","O","6.55","300","221","-0.2633","313","192","-0.3866","2459","3","1093","있음","3","1965","30","186647","높음","1","0","0.8","298340","126","82","3","0.0313","0","0.1563","0.8125","44","43","2"
"X","린코트","패션의류>여성의류>코트","O","O","13.27","580","1301","1.2431","1258","7136","4.6725","15255","12","3836","있음","1,11,12","7696","235","212327","높음","1","0","1","124863","12516","6555","391","0.0938","0.125","0.5938","0.1875","558","477","93"
"X","반코트여성","패션의류>여성의류>코트","X","X","69.11","570","0","","743","0","","79","12","27","있음","2,11,12","39392","20089","115773","중간","0.875","0.125","0.575","46949","172","57","6","0","0.1111","0.037","0.8519","159","57","7"
"X","jj지고트트렌치코트","패션의류>여성의류>코트","O","O","6.85","280","201","-0.2821","296","141","-0.5236","2914","3","1584","있음","3","1917","0","129552","높음","1","0","0.575","236105","19","19","0","0","0.0357","0.8929","0.0714","0","0","0"
"X","더아이잗컬렉션코트","패션의류>여성의류>코트","O","O","13.89","160","398","1.4875","214","1753","7.1916","4497","12","1093","있음","1,2,11,12","2223","4","443620","중간","1","0","1","406244","6","5","0","0","0","0.2963","0.7037","0","0","0"
"X","스웨이드코트","패션의류>여성의류>코트","X","O","95.33","710","1292","0.8197","1130","3067","1.7142","5875","11","1669","있음","10,11","67681","35803","340729","높음","0.8","0.2","0.75","768636","181","112","6","0.1852","0.1111","0.1481","0.5556","6","4","0"
"X","twwbyp50020","패션의류>여성의류>코트","X","O","0.24","760","0","","1252","0","","0","","0","없음","없음","180","0","85863","높음","1","0","0.025","263039","16","6","0","0.1111","0","0.1852","0.7037","5","4","0"
"X","버버리","패션의류>여성의류>코트","O","O","6.37","167800","191038","0.1385","391698","573595","0.4644","2282370","3","249562","없음","없음","1068335","540324","734797","높음","0.275","0.725","0.1","73698","29495","3710","1092","0.1481","0","0.7407","0.1111","115","97","38"
"X","울하프코트","패션의류>여성의류>코트","X","O","356.93","440","2044","3.6455","605","9687","15.0116","14451","11","4748","있음","11,12","157048","35369","298343","높음","0.9","0.1","0.75","147666","27","14","1","0.037","0","0.4815","0.4815","24","14","2"
"X","버버리퀼팅코트","패션의류>여성의류>코트","O","O","8.55","490","1150","1.3469","661","2953","3.4675","9252","11","2273","있음","1,2,3,10,11","4189","650","1076569","높음","0.45","0.55","0.025","1888083","0","0","0","0","0","0.8611","0.1389","0","0","0"
"X","숄코트","패션의류>여성의류>코트","X","X","109.36","520","1208","1.3231","742","4555","5.1388","8452","11","2256","있음","1,11,12","56865","32373","266627","중간","1","0","0.85","109080","904","336","27","0.0606","0.2727","0.2727","0.3939","31","18","2"
"X","베스띠벨리코트","패션의류>여성의류>코트","O","O","68.18","260","674","1.5923","363","3872","9.6667","12142","12","2993","있음","1,2,11,12","17727","1","115218","높음","1","0","0.95","135802","41","9","1","0.0741","0","0.5926","0.3333","14","9","2"
"X","막스마라템페라코트","패션의류>여성의류>코트","O","O","0.58","480","0","","739","0","","1763","12","1714","있음","12","276","76","1166393","낮음","0.6","0.4","0.4","1773529","2","1","0","0","0","0.9118","0.0882","0","0","0"
"X","버버리옥스클로즈","패션의류>여성의류>코트","O","O","0.34","1070","524","-0.5103","3052","699","-0.771","22301","3","7466","있음","2,3","366","45","1146977","중간","0.625","0.375","0.075","529121","7180","3004","199","0.75","0","0.1944","0.0556","23","20","12"
"X","나이스클랍트렌치코트","패션의류>여성의류>코트","O","O","2.18","430","560","0.3023","619","625","0.0097","4596","3","2140","있음","3","938","8","133860","중간","1","0","0.925","175264","2","2","0","0.1333","0","0.1","0.7667","0","0","0"
"X","막스마라아로나","패션의류>여성의류>코트","O","O","8.21","580","812","0.4","1493","4268","1.8587","15582","11","3436","있음","1,10,11,12","4761","1493","753834","높음","0.775","0.225","0.9","1330138","0","0","0","1","0","-0.0556","0.0556","0","0","0"
"X","라인어디션코트","패션의류>여성의류>코트","O","O","1.81","470","1202","1.5574","1179","6371","4.4037","9338","12","2381","있음","1,11,12","851","9","236014","높음","1","0","0.975","1434030","12","11","0","0.6296","0.037","0.2963","0.037","0","0","0"
"X","sjsj코트","패션의류>여성의류>코트","O","O","0.46","1190","3029","1.5454","2187","15803","6.2259","33349","12","8676","있음","1,11,12","546","7","329396","낮음","1","0","0.45","43618","593","548","21","0","0","0.2222","0.7778","45","19","2"
"X","여성핸드메이드코트","패션의류>여성의류>코트","X","O","905.35","170","1420","7.3529","229","5998","25.1921","12601","12","2974","있음","1,2,11,12","153910","31937","147198","높음","1","0","0.825","103522","245","85","7","0","0.0571","0.8","0.1429","66","65","13"
"X","파사드패턴코트","패션의류>여성의류>코트","O","O","0.14","2480","4621","0.8633","10187","28585","1.806","52936","11","14406","있음","11,12","356","25","487392","중간","1","0","0.75","37051","39","24","1","0","0","0","1","39","24","1"
"X","쥬크트렌치코트","패션의류>여성의류>코트","O","O","2.87","430","363","-0.1558","561","388","-0.3084","4747","3","1958","있음","3","1236","31","195267","높음","1","0","0.95","116905","100","33","3","0.0313","0.125","0.0938","0.75","76","33","3"
"X","캐시미어하프코트","패션의류>여성의류>코트","X","O","128.9","430","1065","1.4767","743","5077","5.8331","13089","11","3893","있음","11,12","55429","21470","282978","높음","0.95","0.05","0.675","147298","220","149","8","0","0","0.6296","0.3704","63","42","6"
"X","부클코트","패션의류>여성의류>코트","X","X","40.35","470","1850","2.9362","724","13391","17.4959","28854","12","8768","있음","1,11,12","18964","7669","172713","높음","0.975","0.025","0.625","123279","32","19","1","0.037","0.037","0.5926","0.3333","8","6","1"
"X","가을트렌치코트","패션의류>여성의류>코트","X","O","219.9","990","724","-0.2687","1523","827","-0.457","3558","10","1987","있음","9,10","217697","99749","242419","높음","0.875","0.125","0.55","31749","151","33","5","0","0.1481","0","0.8519","125","33","5"
"X","후드트렌치코트","패션의류>여성의류>코트","X","O","182.77","460","433","-0.0587","608","539","-0.1135","6307","3","2579","있음","3","84072","32844","305189","높음","0.675","0.325","0.7","130384","257","88","9","0","0.1111","0.1481","0.7407","126","40","6"
"X","닥스코트","패션의류>여성의류>코트","O","O","18.2","900","1992","1.2133","1653","8938","4.4071","25216","12","4987","있음","1,2,10,11,12","16379","496","1076012","높음","1","0","0.975","435118","4","1","0","0.2258","0","0.6452","0.129","0","0","0"
"O","비비안웨스트우드코트","패션의류>여성의류>코트","O","O","3.04","730","1268","0.737","1364","4080","1.9912","10741","11","2408","있음","1,10,11,12","2220","1529","1371282","높음","0.275","0.725","0.85","1160805","1","1","0","1","0","0","0","0","0","0"
"X","주크트렌치코트","패션의류>여성의류>코트","O","O","3.26","380","241","-0.3658","482","253","-0.4751","3594","3","1491","있음","3","1240","30","183701","높음","1","0","0.975","124335","20","14","0","0.0741","0.0741","0.6296","0.2222","0","0","0"
"X","막스마라폴도","패션의류>여성의류>코트","O","O","3.26","690","1572","1.2783","1496","7714","4.1564","15638","11","4403","있음","11,12","2248","716","1065611","높음","0.825","0.175","0.825","724444","2","1","0","1","0","0","0","0","0","0"
"X","모피","패션의류>여성의류>코트","X","X","144.91","3350","3474","0.037","8998","21909","1.4349","63507","12","12220","있음","1,10,11,12","485442","312256","1536555","높음","0.975","0.025","0.625","279910","716","101","26","0","0.2963","0.3333","0.3704","195","101","20"
"X","울케이프","패션의류>여성의류>코트","X","O","84.65","470","793","0.6872","648","2075","2.2022","3686","10","1104","있음","10,11","39785","15594","312971","높음","0.725","0.275","0.55","294284","795","338","22","0","0.1389","0.2222","0.6389","368","333","16"
"X","가죽코트","패션의류>여성의류>코트","X","X","326.89","1030","1874","0.8194","1949","4223","1.1668","12622","11","2144","있음","1,2,3,10,11,12","336701","182906","257038","높음","1","0","0.875","76544","1884","739","69","0.0741","0.0741","0.1852","0.6667","86","32","5"
"X","비지트인뉴욕코트","패션의류>여성의류>코트","O","O","6.66","590","1419","1.4051","1061","8033","6.5712","20346","1","5414","있음","1,2,11,12","3929","4","78504","높음","1","0","0.775","133317","4","3","0","0.037","0","0.7037","0.2593","0","0","0"
"X","세이블모피","패션의류>여성의류>코트","O","O","0.55","1520","2487","0.6362","3723","15573","3.1829","19843","1","13206","있음","1","837","571","4811289","중간","0.375","0.625","0.15","1142509","1","1","0","0.2857","0","0.2286","0.4857","0","0","0"
"X","닥스트렌치코트","패션의류>여성의류>코트","O","O","2.04","1180","1414","0.1983","1775","2043","0.151","14060","3","4072","있음","2,3,10","2409","101","563271","높음","1","0","0.9","216853","320","108","11","0.1481","0.037","0.4815","0.3333","171","47","19"
"X","여성피코트","패션의류>여성의류>코트","X","O","133.79","180","667","2.7056","248","3031","11.2218","10650","11","3674","있음","11,12","24082","13610","689767","높음","0.8","0.2","0.7","72495","305","154","8","0.0571","0.1143","0.3429","0.4857","6","4","0"
"X","요하넥스트렌치코트","패션의류>여성의류>코트","O","O","6.47","240","465","0.9375","258","289","0.1202","2365","3","889","있음","3,4","1552","4","103370","높음","1","0","0.675","167782","0","0","0","0","0","1","0","0","0","0"
"X","이자벨마랑코트","패션의류>여성의류>코트","O","O","21.25","880","1510","0.7159","1524","5898","2.8701","20156","11","4189","있음","1,2,10,11,12","18698","10628","647715","높음","0.375","0.625","0.85","1093805","0","0","0","1","0","0","0","0","0","0"
"X","더아이잗트렌치코트","패션의류>여성의류>코트","O","O","12.27","230","327","0.4217","275","359","0.3055","2015","3","947","있음","3","2823","1","120646","높음","1","0","0.9","167873","1","1","0","0","0","0.2258","0.7742","1","1","0"
"X","막스마라테디케이프","패션의류>여성의류>코트","O","O","3.21","790","940","0.1899","1506","3877","1.5744","4434","1","1094","있음","1,9,10","2538","791","1500517","높음","0.725","0.275","0.8","1738333","0","0","0","1","0","-0.1667","0.1667","0","0","0"
"X","산드로코트","패션의류>여성의류>코트","O","O","3.03","1290","2223","0.7233","2225","12155","4.4629","28356","12","6540","있음","1,11,12","3910","3033","709577","높음","0.025","0.975","0.275","1611696","1","1","0","0.3793","0","0.3448","0.2759","1","1","0"
"X","swwbyp12010","패션의류>여성의류>코트","X","O","0.11","500","0","","944","0","","0","","0","없음","없음","55","0","142702","높음","1","0","0.025","78592","25","7","0","0","0","0.8667","0.1333","7","4","2"
"X","보브트렌치코트","패션의류>여성의류>코트","O","O","1.68","480","331","-0.3104","754","444","-0.4111","6494","3","2517","있음","3","805","10","281331","높음","1","0","0.4","102291","84","15","3","0.0741","0.1111","0.5556","0.2593","16","7","2"
"X","a라인코트","패션의류>여성의류>코트","O","O","71.95","420","1269","2.0214","693","6747","8.7359","15168","1","3661","있음","1,2,11,12","30219","9259","183303","높음","0.975","0.025","0.85","54548","149","50","5","0.1852","0.1852","0.2222","0.4074","7","3","1"
"O","망토코트","패션의류>여성의류>코트","X","X","66.37","690","1498","1.171","954","5322","4.5786","17786","11","4175","있음","1,10,11,12","45798","34107","1366194","높음","0.6","0.4","0.425","33312","691","338","25","0.037","0.2963","0.1111","0.5556","147","86","10"
"O","시스템코트","패션의류>여성의류>코트","O","O","11.89","1490","3874","1.6","2576","21454","7.3284","51952","12","13321","있음","1,11,12","17723","6197","170989","중간","1","0","0.2","319651","0","0","0","0","0","0.8519","0.1481","0","0","0"
"X","지고트캐시미어코트","패션의류>여성의류>코트","O","O","7.93","320","563","0.7594","508","2054","3.0433","7161","12","1588","있음","1,2,10,11,12","2539","4","343507","중간","1","0","1","735807","122","85","4","0.1111","0.037","0.6296","0.2222","36","22","6"
"X","막스마라캐시미어코트","패션의류>여성의류>코트","O","O","16.84","1050","1918","0.8267","1975","5852","1.963","15800","12","3214","있음","1,10,11,12","17687","9672","2715062","높음","0.8","0.2","0.55","3506916","4","1","0","0","0","1","0","0","0","0"
"X","쉬즈미스핸드메이드코트","패션의류>여성의류>코트","O","O","9.4","280","1501","4.3607","458","6300","12.7555","6141","11","1738","있음","1,2,11,12","2632","0","100787","높음","1","0","0.85","119322","7","3","0","0","0","1","0","0","0","0"
"X","가죽트렌치코트","패션의류>여성의류>코트","X","O","71.65","440","594","0.35","645","1033","0.6016","4843","3","1309","있음","2,3,10","31526","15832","191948","높음","0.975","0.025","0.8","739545","51","19","1","0.037","0.037","0.1111","0.8148","41","19","2"
